Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
77	200.0	0.0	200.0	200.0	200.0	42.4235	27.25796443243699	71.75538	0.9727264	39000	-6.7451171875	630.8290405273438	-0.07439899444580078	-447.71368408203125	0.24403449892997742	0.0047358921729028225	0.09600000083446503	79.0	96.68726229667664
78	200.0	0.0	200.0	200.0	200.0	62.61666796875	10.69775896508236	75.344284	43.957855	39500	-1.3676977157592773	344.871337890625	-0.08442699909210205	-67.85089111328125	0.2169141322374344	0.001338510774075985	0.020000001415610313	79.0	97.86468744277954
79	200.0	0.0	200.0	200.0	200.0	74.102734375	8.01837026575538	77.47901	42.12345	40000	1.9840983152389526	544.2960205078125	-0.042734503746032715	-384.3184814453125	0.1882592886686325	0.002649732632562518	0.026000000536441803	79.0	99.05508685112
80	200.0	0.0	200.0	200.0	200.0	48.68254296875	26.536105121136373	77.40833	5.2897234	40500	-3.578650712966919	849.0238037109375	-0.030147790908813477	-601.217041015625	0.26153895258903503	0.003883362514898181	0.046000003814697266	79.0	100.2110915184021
81	200.0	0.0	200.0	200.0	200.0	65.72125	14.184599373087702	77.10214	35.279015	41000	-0.338796466588974	384.3514099121094	-0.022218555212020874	-122.54257202148438	0.21520443260669708	-8.985561726149172e-05	0.006000000052154064	79.0	101.36107730865479
82	200.0	0.0	200.0	200.0	200.0	62.8790859375	16.86409925700154	78.38629	20.366545	41500	-0.12691916525363922	360.1251220703125	-0.02432100474834442	-67.943115234375	0.21504278481006622	0.0002618035941850394	0.014000000432133675	79.0	102.52181339263916
83	200.0	0.0	200.0	200.0	200.0	68.58325	9.767441531051006	78.96184	50.09221	42000	1.5014649629592896	287.137451171875	-0.06732487678527832	-91.09837341308594	0.2085053026676178	0.010537505149841309	0.07800000160932541	79.0	103.6908643245697
84	200.0	0.0	200.0	200.0	200.0	46.8520546875	15.834823668895085	74.8923	7.717873	42500	-4.620969772338867	269.3294982910156	-0.03415822982788086	-223.13052368164062	0.2333018183708191	-0.0034659351222217083	0.04400000348687172	79.0	104.87050986289978
85	200.0	0.0	200.0	200.0	200.0	67.1870859375	19.93037019851864	79.48519	13.852259	43000	2.0105226039886475	446.279296875	-0.08151638507843018	-137.70547485351562	0.19893507659435272	0.0029651098884642124	0.05400000140070915	79.0	106.37156558036804
86	200.0	0.0	200.0	200.0	200.0	50.4623984375	17.860828298262092	69.82685	7.5231943	43500	-4.565086364746094	200.87713623046875	-0.019005775451660156	-143.6376495361328	0.20092466473579407	0.0008218423463404179	0.02800000086426735	79.0	107.94242358207703
87	200.0	0.0	200.0	200.0	200.0	73.9929921875	4.7957282831312495	77.91784	53.04239	44000	2.1922237873077393	592.8401489257812	-0.0950310230255127	-270.6784973144531	0.2272365540266037	0.015369212254881859	0.10000000149011612	52.0	109.3598210811615
88	200.0	0.0	200.0	200.0	200.0	68.628484375	4.040635150799314	74.37747	56.29297	44500	0.6459507942199707	457.47509765625	-0.022502779960632324	-268.05560302734375	0.25480344891548157	0.000231981830438599	0.010000000707805157	79.0	110.76023840904236
89	200.0	0.0	200.0	200.0	200.0	49.60669140625	21.96617499133611	75.177734	11.314322	45000	-2.3672268390655518	332.723388671875	-0.049402713775634766	-94.17121887207031	0.2439078837633133	-0.003920201677829027	0.06000000238418579	79.0	112.07787537574768
90	200.0	0.0	200.0	200.0	200.0	48.1858359375	14.969841557277752	74.41723	14.281029	45500	-4.629251956939697	413.2174072265625	-0.06631183624267578	-152.52511596679688	0.230460062623024	0.0006620691274292767	0.05400000140070915	79.0	113.32855010032654
91	200.0	0.0	200.0	200.0	200.0	71.759	8.719562686138566	78.14047	42.09111	46000	2.748751401901245	749.8889770507812	-0.04818439483642578	-273.3163757324219	0.2209065705537796	0.015046320855617523	0.1720000058412552	4.0	114.41823863983154
92	200.0	0.0	200.0	200.0	200.0	51.8214296875	5.277855047862721	65.351685	42.25811	46500	-4.323679447174072	432.67999267578125	-0.03185224533081055	-184.79885864257812	0.21179577708244324	-0.00011886442371178418	0.04800000041723251	79.0	115.80601739883423
93	200.0	0.0	200.0	200.0	200.0	69.751703125	5.565518843737752	73.27069	50.39229	47000	1.2422877550125122	674.1074829101562	-0.07061481475830078	-338.7965087890625	0.22374631464481354	-0.0007075011963024735	0.03200000151991844	79.0	117.38624668121338
94	200.0	0.0	200.0	200.0	200.0	47.49121484375	5.490251481318957	63.365868	42.589527	47500	-6.590760707855225	622.97705078125	-0.06494855880737305	-157.40948486328125	0.22625862061977386	-0.00024319555086549371	0.014000000432133675	79.0	118.8323884010315
95	200.0	0.0	200.0	200.0	200.0	68.057875	5.523772134488352	72.76982	46.812164	48000	0.9516876339912415	633.0015869140625	-0.0179750919342041	-135.02825927734375	0.23849979043006897	0.0013342933962121606	0.00800000037997961	79.0	120.3034439086914
96	200.0	0.0	200.0	200.0	200.0	58.21398046875	5.276194510783791	63.777134	42.18282	48500	-3.023676872253418	578.9124145507812	-0.05020451545715332	-136.64727783203125	0.19245634973049164	-0.007475602440536022	0.018000001087784767	79.0	121.84981727600098
97	200.0	0.0	200.0	200.0	200.0	58.23745703125	5.341795329638717	65.005775	45.23503	49000	-2.9209141731262207	563.7138061523438	-0.0871727466583252	-60.174102783203125	0.21348737180233002	0.008467616513371468	0.04800000041723251	79.0	123.34248948097229
98	200.0	0.0	200.0	200.0	200.0	58.971140625	2.3489411261380093	64.31686	54.45889	49500	-2.9622275829315186	550.3426513671875	-0.04316973686218262	-43.85369873046875	0.24576584994792938	-0.0028848801739513874	0.018000001087784767	79.0	124.8088595867157
99	200.0	0.0	200.0	200.0	200.0	59.34773828125	0.6619751431042488	61.06969	57.923107	50000	-2.8180336952209473	522.4105834960938	-0.03334975242614746	-31.31475830078125	0.20396168529987335	0.002160085132345557	0.02800000086426735	79.0	126.1455590724945
100	200.0	0.0	200.0	200.0	200.0	59.05421875	0.7734422742908201	60.8288	56.78571	50500	-2.880692481994629	502.3803405761719	-0.08930373191833496	-132.3099365234375	0.2166007161140442	0.004294964950531721	0.026000000536441803	79.0	127.4629590511322
101	200.0	0.0	200.0	200.0	200.0	47.6166953125	11.293435593299321	64.17246	26.36123	51000	-6.447867393493652	518.49658203125	-0.06392097473144531	-231.66806030273438	0.23757773637771606	0.00043469431693665683	0.0560000017285347	79.0	128.81061697006226
102	200.0	0.0	200.0	200.0	200.0	64.8986953125	8.39353825123827	73.85685	40.52211	51500	0.6621873378753662	496.4281005859375	-0.04497790336608887	-97.56109619140625	0.25958016514778137	0.0005322753568179905	0.04000000283122063	79.0	130.30956506729126
103	200.0	0.0	200.0	200.0	200.0	59.423703125	8.093986483031708	72.254425	42.51819	52000	-2.7267332077026367	338.44110107421875	-0.04334402084350586	-172.7144012451172	0.21353845298290253	0.002475999528542161	0.03800000250339508	79.0	131.62682461738586
104	200.0	0.0	200.0	200.0	200.0	72.0088671875	9.903727596844533	76.27571	28.09112	52500	1.341640591621399	489.3369445800781	-0.07392644882202148	-104.15151977539062	0.23980319499969482	0.004187938291579485	0.06800000369548798	79.0	132.9345166683197
