Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
40	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	23999	92.77502604166666	3.1785630946001633	94.28742	56.161827	0.06190582275390625	97.01584076881409
41	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	24599	93.37326171875	3.229314806749839	95.05688	56.238564	0.03053785006205241	99.50189900398254
42	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	25199	94.33876953125	1.7770876074587132	95.51912	60.661205	0.0024131890137990314	102.0353102684021
43	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	25799	95.02256510416667	1.3823859099529545	95.89385	82.09116	0.0017580227057139078	104.5800576210022
44	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	26399	95.48525390625	1.2801473993626875	96.06428	81.67384	0.001432390014330546	107.22912359237671
45	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	26999	96.0046484375	0.424201739247072	96.8013	92.95165	0.002076332966486613	109.62690091133118
46	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	27599	96.03016927083333	1.516132459075902	96.79691	78.08978	0.002407995859781901	112.02323150634766
47	142.75	60.69338926110487	200.0	57.0	200.0	0.0	200.0	200.0	142.75	200.0	28199	95.87026041666667	2.2369874733062693	97.70501	77.399574	0.05464575449625651	114.47220993041992
48	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	28799	96.115	2.3746842237991173	98.16494	76.52702	0.10893764495849609	116.89841294288635
49	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	29399	96.65561848958333	2.3153998041926167	98.52807	75.791245	0.09862407684326172	119.31547522544861
50	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	29999	96.93292317708334	2.453061885467281	99.15212	75.39465	0.07635264714558919	121.8859965801239
51	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	30599	97.00899739583333	2.8604526088722686	99.15229	75.34811	0.0029683593908945718	124.26014614105225
52	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	31199	97.40255859375	2.7596356992741513	99.10891	76.147804	0.002528252998987834	126.62682485580444
53	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	31799	97.87734375	2.4004884010971774	99.1276	76.76965	0.003169995943705241	128.95413064956665
54	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	32399	98.58630859375	0.6193671748041988	99.30469	87.48542	0.001056656539440155	131.30540585517883
55	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	32999	98.77212239583334	0.5449865553011233	99.34891	95.37746	0.0016065730651219686	133.73399186134338
