Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
98	95.16666666666667	36.41618918332088	163.0	54.0	95.16666666666667	26.259153645833333	10.987520145980772	46.078876	1.6659471	59400	3.7925567626953125	330.4710998535156	0.0	-229.03305053710938	0.6055283546447754	-1.291433959771382e-09	163.2129261493683
99	72.25	18.945645937787393	105.0	52.0	72.25	42.6260546875	17.172524536547716	60.336006	3.2263055	60000	-3.4592514038085938	211.34153747558594	0.0	-135.9550018310547	0.5985928773880005	-2.135833065963766e-09	164.7727825641632
100	63.77777777777778	30.74185472518606	114.0	25.0	63.77777777777778	28.094951171875	15.103619530320097	48.044758	0.2932793	60600	0.5085033774375916	68.10839080810547	0.0	-34.59335708618164	0.6075847744941711	-2.9305617932351424e-09	166.39475917816162
101	91.66666666666667	43.8127340400311	184.0	52.0	91.66666666666667	33.02030924479167	18.569468388998107	55.252487	-1.0146984	61200	1.6099969148635864	243.8655242919922	0.0	-85.69148254394531	0.6012277603149414	-4.967053851556713e-11	167.96259880065918
102	74.25	31.227992250543423	118.0	39.0	74.25	38.750638020833335	17.16417204770837	59.877335	-0.21652889	61800	-2.1234707832336426	217.57693481445312	0.0	-94.53604888916016	0.5895732641220093	-1.2417634698280722e-09	169.5403814315796
103	72.75	29.11507341567251	118.0	34.0	72.75	36.500813802083336	14.59169641154402	53.005802	2.1051154	62400	-0.9373078346252441	150.41929626464844	0.0	-40.357391357421875	0.5817922949790955	-5.165735839085528e-09	171.26280426979065
104	86.0	52.169595231961175	182.0	18.0	86.0	24.351305338541668	15.65875271081108	48.448563	-2.0200443	63000	3.0553460121154785	409.0341491699219	0.0	-261.0633544921875	0.6012510061264038	1.3411045607369942e-09	172.82104635238647
105	110.4	50.56322813134561	181.0	48.0	110.4	35.783121744791664	16.787512410022714	57.87211	0.14578581	63600	1.8194674253463745	337.9398193359375	0.0	-191.0512237548828	0.6040250062942505	9.934107703113426e-11	174.41595315933228
106	74.42857142857143	32.78874990809675	144.0	43.0	74.42857142857143	42.112369791666666	17.88854964309106	62.603016	-6.250212	64200	-2.413165807723999	316.3359375	0.0	-135.89671325683594	0.5798599123954773	1.4404456516459163e-09	176.03665566444397
107	74.5	29.33001875212493	112.0	27.0	74.5	29.393756510416665	16.57010517216673	52.684338	1.3442572	64800	0.44323253631591797	111.72794342041016	0.0	-73.427490234375	0.6008569598197937	0.0	177.60548400878906
