Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
68	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	40799	101.12647135416667	0.1232718341875516	101.737206	100.40049	0.00198920210202535	370.19419622421265
69	160.33333333333334	56.097136039863926	200.0	81.0	200.0	0.0	200.0	200.0	160.33333333333334	200.0	41399	100.83895833333334	0.3771061730537016	102.27806	93.72742	0.07883491516113281	375.65411019325256
70	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	41999	100.63357421875	0.5441681989304534	101.83612	91.267715	0.07263238271077474	381.1136562824249
71	180.75	24.973736204260668	200.0	139.0	200.0	0.0	200.0	200.0	180.75	200.0	42599	98.90833984375	9.197540573662433	102.94931	8.285615	0.07582509358723959	386.6254732608795
72	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	43199	95.50834635416666	15.80209061195174	102.52375	10.471061	0.0427756404876709	392.1063940525055
73	200.0	0.0	200.0	200.0	127.2	6.554387657027447	140.0	122.0	200.0	127.2	43799	95.28162760416667	15.939048127423836	103.60536	10.136711	0.02668674151102702	397.2258098125458
74	161.0	28.24889378365107	200.0	134.0	123.4	5.953150631506501	130.0	115.0	161.0	123.4	44399	95.89591796875	16.007877292653973	116.417725	8.371915	0.1383041763305664	402.23308777809143
75	164.75	50.17656325417276	200.0	79.0	200.0	0.0	200.0	200.0	164.75	200.0	44999	100.48891276041667	4.824937256716402	115.06596	14.161493	0.2655108642578125	407.740535736084
76	179.66666666666666	28.755676239929134	200.0	139.0	200.0	0.0	200.0	200.0	179.66666666666666	200.0	45599	100.95864583333334	2.945094073465651	114.408905	63.500027	0.23480743408203125	414.0060167312622
77	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	46199	99.93050130208333	4.54583339300718	113.060005	61.9247	0.20597357432047525	419.82563948631287
78	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	46799	99.94010416666667	4.688035038909336	112.56089	61.63504	0.2022015380859375	425.5444414615631
