Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossQ	Time
47	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	28199	95.48129557291666	0.4262502195594498	96.41737	89.65363	0.030117181142171223	152.39165544509888
48	153.75	80.10734985006057	200.0	15.0	114.8	84.81839515252572	200.0	11.0	153.75	114.8	28799	95.86803385416667	0.36092386591538206	96.68752	89.81492	0.092406431833903	154.8774130344391
49	134.0	76.249590162833	200.0	14.0	200.0	0.0	200.0	200.0	134.0	200.0	29399	96.04935546875	0.57546606663439	97.116905	89.49758	0.15893028259277345	157.82979583740234
50	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	29999	96.51636067708333	0.6267128222627504	97.968254	90.37813	0.11710028330485026	160.40845489501953
51	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	30599	97.0318359375	0.5234614762465886	98.338234	90.65424	0.12309168497721354	163.28651022911072
52	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	31199	97.36912109375	0.332110437860959	98.353584	90.63923	0.05136309305826823	165.89607906341553
53	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	31799	97.63613932291666	0.14314811864094726	98.462364	97.024	0.002152275641759237	168.69573044776917
54	199.66666666666666	0.47140450674208195	200.0	199.0	162.6	74.80000156667779	200.0	13.0	199.66666666666666	162.6	32399	97.89740234375	0.18911653277261667	99.49066	96.65679	0.04615632692972819	172.5396590232849
55	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	32999	98.30171223958334	0.20157525862498557	99.44936	96.21309	0.03852993965148926	175.63597416877747
56	200.0	0.0	200.0	200.0	175.4	49.19999841209347	200.0	77.0	200.0	175.4	33599	98.33888671875	0.28613299025876165	99.370674	93.63003	0.06539471308390299	179.2133994102478
57	150.0	48.75653802312055	200.0	68.0	177.6	44.8000004359654	200.0	88.0	150.0	177.6	34199	97.75150390625	0.5371395824838862	100.079735	93.914986	0.08411930084228515	182.6897919178009
58	173.66666666666666	37.24095641408014	200.0	121.0	200.0	0.0	200.0	200.0	173.66666666666666	200.0	34799	97.69088541666666	0.34332335843407424	99.058716	93.45106	0.17357261657714843	186.7081515789032
59	200.0	0.0	200.0	200.0	200.0	0.0	200.0	200.0	200.0	200.0	35399	97.92713541666667	0.3689891319983254	98.87833	92.0774	0.20260414123535156	190.6369218826294
